Date,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,VMAP,Day_Perc_Change,Trend,Scaled_Total_traded_Quantity,Scaled_volume,14_day_mov_av,14_day_mov_std,Upper Band,Lower Band
2017-09-29,HINDUNILVR,EQ,2017-09-29,1202.8,1209.8,1209.8,1169.0,1169.65,1173.9,1181.42,2274339,2686943073.15,67314,1649492,72.53,9,2017,1133.683359831411,-0.0240272697040238,Negative,0.360501993009558,0.014828122093223475,1239.7357142857145,29.865129064947034,1299.4659724156086,1180.0054561558204
2017-10-03,HINDUNILVR,EQ,2017-10-03,1173.9,1176.5,1191.85,1171.0,1190.1,1186.35,1181.25,1970990,2328227125.95,54942,1633042,82.85,10,2017,1134.49308469882,0.010605673396370864,Positive,0.3109403701539201,0.012789559729929664,1235.2035714285716,32.88232787172682,1300.9682271720253,1169.438915685118
2017-10-04,HINDUNILVR,EQ,2017-10-04,1186.35,1191.1,1204.5,1178.7,1204.35,1197.5,1195.33,2448425,2926682340.9,46029,2005412,81.91,10,2017,1135.6738843326993,0.009398575462553184,Slight positive,0.38894442953134173,0.015998012772198405,1231.3857142857144,33.99746839314455,1299.3806510720035,1163.3907774994252
2017-10-05,HINDUNILVR,EQ,2017-10-05,1197.5,1204.35,1204.5,1183.2,1185.9,1187.65,1191.29,2305862,2746959800.05,61373,1918077,83.18,10,2017,1136.5753310454315,-0.008225469728601166,Slight negative,0.3656522688874355,0.015039962585125907,1227.0857142857146,35.52749979604879,1298.1407138778122,1156.030714693617
2017-10-06,HINDUNILVR,EQ,2017-10-06,1187.65,1193.0,1211.6,1192.15,1211.6,1207.3,1200.03,508700,610455919.05,25250,263737,51.85,10,2017,1136.8449044679767,0.016545278491137738,Positive,0.0720291969324138,0.0029626957606371743,1224.321428571429,35.44810787120174,1295.2176443138324,1153.4252128290254
2017-10-09,HINDUNILVR,EQ,2017-10-09,1207.3,1217.5,1223.35,1205.05,1222.5,1220.25,1216.4,720819,876807632.5,17054,525677,72.93,10,2017,1137.2929518329825,0.010726414312929757,Positive,0.10668552307331108,0.004388175356546572,1220.0500000000004,31.61165802480038,1283.2733160496011,1156.8266839503997
2017-10-10,HINDUNILVR,EQ,2017-10-10,1220.25,1224.1,1230.35,1205.0,1209.0,1209.2,1215.8,802675,975890527.45,32367,501426,62.47,10,2017,1137.7205404299134,-0.00905552140954724,Slight negative,0.12005928135328264,0.004938263079960125,1215.0428571428577,26.67038012147897,1268.3836173858156,1161.7020968998997
2017-10-11,HINDUNILVR,EQ,2017-10-11,1209.2,1215.0,1220.5,1198.6,1214.95,1218.05,1210.54,1096016,1326769307.5,40818,731778,66.77,10,2017,1138.3675260389073,0.007318888521336442,Slight positive,0.16798578188598812,0.006909569799978883,1212.0928571428576,23.486664441623297,1259.066186026104,1165.1195282596111
2017-10-12,HINDUNILVR,EQ,2017-10-12,1218.05,1220.05,1245.0,1216.25,1242.0,1241.0,1237.18,982442,1215458422.45,31009,454403,46.25,10,2017,1139.1031747106676,0.018841591067690237,Positive,0.14942988833036006,0.006146331147968389,1210.971428571429,21.482235185646623,1253.9358989427221,1168.0069582001358
2017-10-13,HINDUNILVR,EQ,2017-10-13,1241.0,1238.0,1253.0,1231.2,1248.05,1248.6,1243.33,840717,1045285489.8,32424,400088,47.59,10,2017,1139.7707102022434,0.006124093473005575,Slight positive,0.12627464140613984,0.005193912478588185,1211.6428571428573,22.55262100700757,1256.7480991568725,1166.5376151288422
2017-10-16,HINDUNILVR,EQ,2017-10-16,1248.6,1250.0,1287.5,1249.95,1281.35,1281.3,1275.9,1276141,1628234663.35,50876,779912,61.11,10,2017,1141.068390127063,0.026189332051898214,Positive,0.19741487944975716,0.0081200436953545,1214.082142857143,27.901100110258017,1269.884343077659,1158.279942636627
2017-10-17,HINDUNILVR,EQ,2017-10-17,1281.3,1285.0,1288.65,1271.0,1281.45,1282.15,1277.15,654497,835890231.25,27514,428982,65.54,10,2017,1141.7287233892907,0.0006633887458051825,Slight positive,0.09584973343486951,0.003942479036273975,1218.7107142857146,33.3313791780672,1285.373472641849,1152.0479559295802
2017-10-18,HINDUNILVR,EQ,2017-10-18,1282.15,1277.0,1282.6,1260.0,1265.0,1263.95,1268.41,697765,885053145.45,28672,446105,63.93,10,2017,1142.3355706484715,-0.014194906992161638,Negative,0.1029189253482028,0.004233248138314847,1222.8571428571431,35.17487005685296,1293.206882970849,1152.5074027434373
2017-10-19,HINDUNILVR,EQ,2017-10-19,1263.95,1265.0,1270.0,1253.7,1255.0,1257.7,1260.69,67835,85518787.95,2845,18698,27.56,10,2017,1142.3912301824719,-0.004944815855057572,Slight or No change,0.0,0.0,1226.7785714285717,35.82111385485113,1298.4207991382739,1155.1363437188695
2017-10-23,HINDUNILVR,EQ,2017-10-23,1257.7,1266.0,1277.6,1238.6,1253.0,1249.95,1257.01,791883,995402479.75,71314,534469,67.49,10,2017,1142.9936253896192,-0.00616204182237412,Slight negative,0.11829606791312614,0.004865738809154333,1232.2107142857146,32.82662602787008,1297.8639663414547,1166.5574622299746
2017-10-24,HINDUNILVR,EQ,2017-10-24,1249.95,1254.9,1274.0,1254.0,1271.95,1270.05,1266.52,1055569,1336899672.35,44550,752527,71.29,10,2017,1143.9351410487884,0.016080643225728997,Positive,0.16137748926052378,0.006637758348785226,1238.1892857142861,31.42369989092907,1301.0366854961442,1175.341885932428
2017-10-25,HINDUNILVR,EQ,2017-10-25,1270.05,1281.0,1283.4,1265.1,1274.75,1272.45,1274.15,1332232,1697458300.0,56629,825270,61.95,10,2017,1145.1259301045586,0.0018896893823079355,Slight positive,0.20657911268472937,0.00849698577038858,1243.5428571428577,30.323593614054744,1304.1900443709671,1182.8956699147482
2017-10-26,HINDUNILVR,EQ,2017-10-26,1272.45,1285.0,1285.0,1253.5,1268.85,1273.7,1267.26,2321903,2942448440.15,55747,1610722,69.37,10,2017,1147.1692750989964,0.0009823568706039953,Slight positive,0.3682730719631908,0.015147761123672585,1249.6892857142861,26.617382829296563,1302.9240513728794,1196.454520055693
2017-10-27,HINDUNILVR,EQ,2017-10-27,1273.7,1273.7,1273.7,1246.0,1257.65,1260.15,1255.56,875032,1098657080.6,36379,548797,62.72,10,2017,1147.8419097126275,-0.010638297872340384,Negative,0.13188107850760125,0.0054245157358807005,1253.4642857142862,23.7347070485677,1300.9336998114215,1205.994871617151
2017-10-30,HINDUNILVR,EQ,2017-10-30,1260.15,1260.0,1269.45,1230.0,1237.7,1234.2,1247.94,1063165,1326768257.15,26269,786826,74.01,10,2017,1148.4620992517266,-0.0205927865730271,Negative,0.16261853534015952,0.0066888048981774435,1254.4607142857149,22.49341081783264,1299.4475359213802,1209.4738926500495
2017-10-31,HINDUNILVR,EQ,2017-10-31,1234.2,1241.0,1249.9,1230.45,1239.0,1237.45,1239.06,722440,895143322.55,26200,470173,65.08,10,2017,1148.894253976795,0.0026332847188461628,Slight positive,0.10695036452869412,0.0043990687815814306,1256.478571428572,19.137606094623663,1294.7537836178194,1218.2033592393245
2017-11-01,HINDUNILVR,EQ,2017-11-01,1237.45,1238.7,1263.0,1238.0,1261.0,1258.0,1254.13,1243886,1559996174.6,26299,864329,69.49,11,2017,1149.7989828353313,0.01660673158511461,Positive,0.19214500829406322,0.00790328402570653,1259.3321428571435,15.622427260720176,1290.5769973785839,1228.087288335703
2017-11-02,HINDUNILVR,EQ,2017-11-02,1258.0,1261.0,1261.05,1238.05,1242.0,1241.5,1244.68,762274,948787093.8,26555,523514,68.68,11,2017,1150.2626156573226,-0.013116057233704348,Negative,0.1134585042780636,0.00466676075742261,1259.3678571428577,15.577802342570187,1290.523461827998,1228.2122524577173
2017-11-03,HINDUNILVR,EQ,2017-11-03,1241.5,1245.0,1245.0,1232.0,1240.0,1239.5,1237.99,656886,813220787.05,28697,445848,67.87,11,2017,1150.649728588075,-0.00161095449053561,Slight or No change,0.09624005190304352,0.003958533565828742,1258.7178571428578,16.23754679205529,1291.1929507269683,1226.2427635587474
2017-11-06,HINDUNILVR,EQ,2017-11-06,1239.5,1239.0,1249.5,1234.95,1241.0,1240.6,1240.86,532305,660513923.9,24006,364556,68.49,11,2017,1150.964822396315,0.0008874546187978006,Slight positive,0.07588581787893854,0.0031213258025544065,1255.810714285715,15.510631323899823,1286.8319769335146,1224.7894516379154
2017-11-07,HINDUNILVR,EQ,2017-11-07,1240.6,1235.1,1252.2,1226.35,1239.75,1234.2,1235.46,949224,1172727953.35,25417,668851,70.46,11,2017,1151.4815337790867,-0.0051587941318715904,Slight negative,0.1440026807640962,0.005923099937106004,1252.3857142857148,14.508809373982324,1281.4033330336795,1223.3680955377502
2017-11-08,HINDUNILVR,EQ,2017-11-08,1234.2,1240.35,1247.9,1228.6,1240.0,1235.3,1236.41,872203,1078401083.15,48852,646734,74.15,11,2017,1151.9569340849175,0.0008912655971478056,Slight positive,0.13141887216751574,0.00540550432352807,1250.3392857142862,14.77037287393832,1279.8800314621628,1220.7985399664096
2017-11-09,HINDUNILVR,EQ,2017-11-09,1235.3,1249.5,1286.05,1241.2,1255.0,1252.9,1255.91,1417669,1780458721.65,38903,660631,46.6,11,2017,1152.8790131231378,0.014247551202137162,Positive,0.22053794021314427,0.009071138487663841,1249.996428571429,14.641517159272908,1279.2794628899749,1220.7133942528833
2017-11-10,HINDUNILVR,EQ,2017-11-10,1252.9,1254.65,1299.25,1244.3,1292.0,1290.65,1277.42,1933002,2469260778.45,47760,1118577,57.87,11,2017,1154.5738624379273,0.030130098172240324,Among top gainers,0.3047338327035248,0.01253427322146316,1252.9035714285721,18.231950656067557,1289.3674727407072,1216.4396701164371
2017-11-13,HINDUNILVR,EQ,2017-11-13,1290.65,1295.0,1315.0,1269.25,1275.0,1279.5,1298.04,1413270,1834486578.85,88573,662306,46.86,11,2017,1155.6874664071888,-0.008639057839073372,Slight negative,0.21981922487555638,0.009041576379873377,1253.578571428572,19.071209818888036,1291.7209910663482,1215.436151790796
2017-11-14,HINDUNILVR,EQ,2017-11-14,1279.5,1286.1,1289.0,1279.25,1283.25,1283.9,1283.59,1131348,1452187028.8,61596,895077,79.12,11,2017,1156.5958952981935,0.003438843298163352,Slight positive,0.17375837800048133,0.00714700748864737,1254.3964285714294,20.157337510061023,1294.7111035915514,1214.0817535513074
2017-11-15,HINDUNILVR,EQ,2017-11-15,1283.9,1283.9,1285.0,1258.55,1269.35,1265.0,1267.97,1195740,1516165559.9,32401,929571,77.74,11,2017,1157.4016569291025,-0.014720772645844815,Negative,0.18427884129167474,0.007579733845738427,1253.7750000000008,19.644021893539357,1293.0630437870796,1214.486956212922
2017-11-16,HINDUNILVR,EQ,2017-11-16,1265.0,1270.0,1287.0,1246.15,1279.05,1276.5,1271.35,911479,1158808450.1,35057,585096,64.19,11,2017,1158.0726572848525,0.009090909090909037,Slight positive,0.13783584502477925,0.005669446434366502,1254.9428571428577,20.51871432041113,1295.98028578368,1213.9054285020354
2017-11-17,HINDUNILVR,EQ,2017-11-17,1276.5,1282.0,1297.4,1271.3,1276.3,1278.15,1281.24,1134503,1453566536.65,47149,838242,73.89,11,2017,1158.908841947748,0.0012925969447710186,Slight positive,0.17427384671839216,0.007168209682345691,1258.0821428571435,20.46303052169635,1299.0082039005363,1217.1560818137507
2017-11-20,HINDUNILVR,EQ,2017-11-20,1278.15,1280.0,1281.15,1266.15,1276.0,1274.5,1272.71,707096,899925479.3,36483,526689,74.49,11,2017,1159.4083673884174,-0.0028556898642569943,Slight or No change,0.10444343837730774,0.004295954214194097,1260.728571428572,19.97955410957891,1300.6876796477297,1220.7694632094142
2017-11-21,HINDUNILVR,EQ,2017-11-21,1274.5,1275.0,1285.0,1272.0,1274.65,1277.35,1277.96,828746,1059104251.9,31949,557423,67.26,11,2017,1160.0027266909608,0.0022361710474694267,Slight positive,0.12431880114556593,0.005113465105921752,1262.1107142857147,20.44026172656699,1302.9912377388487,1221.2301908325808
2017-11-22,HINDUNILVR,EQ,2017-11-22,1277.35,1275.0,1277.0,1263.65,1270.35,1270.45,1269.9,646368,820821329.25,27523,444126,68.71,11,2017,1160.4351326901492,-0.005401808431518274,Slight negative,0.0945216050013046,0.0038878506265834353,1264.178571428572,19.643620165000783,1303.4658117585736,1224.8913310985704
2017-11-23,HINDUNILVR,EQ,2017-11-23,1270.45,1275.0,1276.0,1262.0,1270.9,1267.5,1267.79,891839,1130661198.25,17184,711513,79.78,11,2017,1161.010374737646,-0.0023220118855523664,Slight or No change,0.13462703183309335,0.005537461938570932,1266.178571428572,18.318409343584783,1302.8153901157416,1229.5417527414024
2017-11-24,HINDUNILVR,EQ,2017-11-24,1267.5,1269.4,1270.0,1253.0,1266.0,1265.95,1264.4,971523,1228393483.9,46834,692118,71.24,11,2017,1161.6210007602635,-0.001222879684418143,Slight or No change,0.14764592543626545,0.006072953413264122,1267.9892857142863,16.784197909062094,1301.5576815324105,1234.4208898961622
2017-11-27,HINDUNILVR,EQ,2017-11-27,1265.95,1261.0,1266.9,1250.55,1261.5,1260.3,1256.15,763155,958637751.95,34131,539588,70.7,11,2017,1162.0699938303778,-0.004463051463328038,Slight or No change,0.11360244340341366,0.0046726812432065145,1269.853571428572,13.953142247230385,1297.7598559230328,1241.9472869341112
2017-11-28,HINDUNILVR,EQ,2017-11-28,1260.3,1263.0,1272.95,1262.4,1267.4,1267.85,1266.79,975006,1235130804.5,31178,742822,76.19,11,2017,1162.6813520093945,0.005990637149885014,Slight positive,0.14821498329505575,0.006096359828684486,1272.178571428572,9.865864114475457,1291.910299657523,1252.446843199621
2017-11-29,HINDUNILVR,EQ,2017-11-29,1267.85,1267.85,1281.1,1263.5,1276.0,1276.15,1275.46,819468,1045199146.25,44419,515840,62.95,11,2017,1163.2298666600552,0.006546515755018412,Slight positive,0.12280294733739577,0.005051115200015881,1273.8392857142862,8.184675609649124,1290.2086369335846,1257.469934494988
2017-11-30,HINDUNILVR,EQ,2017-11-30,1276.15,1273.0,1276.15,1258.0,1271.2,1272.45,1270.7,2308732,2933712023.6,69378,1789552,77.51,11,2017,1164.6973788538096,-0.0028993456882028252,Slight or No change,0.366121173870131,0.015059249525193793,1272.5392857142863,6.601432786538326,1285.742151287363,1259.3364201412096
2017-12-01,HINDUNILVR,EQ,2017-12-01,1272.45,1272.45,1278.75,1245.25,1245.3,1250.5,1258.71,470360,592045735.9,19355,284428,60.47,12,2017,1164.9316124701104,-0.017250186647805418,Negative,0.06576514918448928,0.0027050437459323795,1270.4678571428576,8.52026108174602,1287.5083793063498,1253.4273349793655
2017-12-04,HINDUNILVR,EQ,2017-12-04,1250.5,1256.65,1274.0,1241.2,1268.0,1268.6,1263.06,833814,1053160028.65,46969,580373,69.6,12,2017,1165.4308844312216,0.014474210315873481,Positive,0.1251468187247647,0.0051475230196026045,1269.3750000000002,7.595944008787267,1284.5668880175747,1254.1831119824258
2017-12-05,HINDUNILVR,EQ,2017-12-05,1268.6,1274.0,1274.0,1255.0,1262.45,1261.0,1261.92,862459,1088358455.35,40860,625974,72.58,12,2017,1165.9046021279285,-0.005990856061800387,Slight negative,0.12982688256773023,0.005340022809931734,1269.089285714286,7.8443310881040516,1284.777947890494,1253.400623538078
2017-12-06,HINDUNILVR,EQ,2017-12-06,1261.0,1258.25,1282.3,1255.6,1274.9,1275.6,1268.56,1516859,1924230824.45,73596,1012111,66.72,12,2017,1166.8526439647749,0.011578112609040405,Positive,0.23674375388337468,0.009737713952936888,1269.025,7.782370362656467,1284.589740725313,1253.4602592746871
2017-12-07,HINDUNILVR,EQ,2017-12-07,1275.6,1277.2,1298.85,1272.05,1296.0,1291.95,1284.89,1407824,1808894519.0,58724,977072,69.4,12,2017,1167.8480968026695,0.012817497648165643,Positive,0.21892944907912454,0.009004978235061632,1270.0107142857144,9.671671134167504,1289.3540565540493,1250.6673720173794
2017-12-08,HINDUNILVR,EQ,2017-12-08,1291.95,1296.4,1331.0,1291.3,1318.0,1326.65,1316.11,1267860,1668638355.4,48200,829342,65.41,12,2017,1168.978022817236,0.026858624559773947,Positive,0.19606191702407738,0.008064393817061062,1273.7357142857145,17.994939764913813,1309.7255938155422,1237.7458347558868
2017-12-11,HINDUNILVR,EQ,2017-12-11,1326.65,1329.0,1329.0,1311.65,1324.05,1324.05,1320.99,597953,789888287.2,33155,371107,62.06,12,2017,1169.4966657115174,-0.0019598236158746567,Slight or No change,0.08661148836813387,0.0035624927159957297,1277.071428571429,22.484727417360194,1322.0408834061493,1232.1019737367085
2017-12-12,HINDUNILVR,EQ,2017-12-12,1324.05,1319.1,1324.0,1308.65,1315.0,1314.65,1316.91,873443,1150247848.65,31604,571802,65.47,12,2017,1170.202354301068,-0.007099429779842016,Slight negative,0.1316214652610845,0.0054138373568675055,1280.2285714285717,24.496590926759424,1329.2217532820905,1231.235389575053
2017-12-13,HINDUNILVR,EQ,2017-12-13,1314.65,1319.4,1337.0,1306.2,1320.0,1315.05,1319.35,917877,1210999916.05,21262,398348,43.4,12,2017,1170.93861950526,0.0003042634921841536,Slight or No change,0.13888116003498324,0.005712442198322717,1283.6250000000002,25.85476261735986,1335.3345252347199,1231.9154747652806
2017-12-14,HINDUNILVR,EQ,2017-12-14,1315.05,1314.0,1326.85,1304.25,1321.1,1321.6,1315.39,834383,1097536915.3,32644,611587,73.3,12,2017,1171.6315722724573,0.0049807992091555064,Slight positive,0.12523978281366843,0.005151346806675296,1287.6000000000001,27.17263895340944,1341.945277906819,1233.2547220931813
2017-12-15,HINDUNILVR,EQ,2017-12-15,1321.6,1328.3,1335.0,1310.6,1323.3,1324.55,1322.7,1420357,1878709412.55,59459,1033307,72.75,12,2017,1172.8195451339695,0.0022321428571427933,Slight positive,0.22097710975791268,0.00908920235348352,1292.189285714286,27.629041149399406,1347.4473680130848,1236.931203415487
2017-12-18,HINDUNILVR,EQ,2017-12-18,1324.55,1320.0,1345.0,1300.95,1333.0,1331.75,1330.49,918171,1221618801.65,39163,533237,58.08,12,2017,1173.6136984044688,0.0054358083877543715,Slight positive,0.13892919420394229,0.005714417933646744,1296.7535714285716,28.5613002308923,1353.876171890356,1239.6309709667871
2017-12-19,HINDUNILVR,EQ,2017-12-19,1331.75,1333.1,1352.0,1326.5,1352.0,1349.7,1340.82,1227087,1645305961.15,43850,955358,77.86,12,2017,1174.7818089995055,0.013478505725549095,Positive,0.1894003620207877,0.007790391584521714,1302.007142857143,31.128936928295087,1364.265016713733,1239.7492690005529
2017-12-20,HINDUNILVR,EQ,2017-12-20,1349.7,1346.2,1367.95,1333.5,1367.15,1362.65,1353.38,1198943,1622623601.45,63330,821781,68.54,12,2017,1175.9916519282526,0.009594724753648977,Slight positive,0.18480215232288502,0.0076012586084692425,1308.4500000000003,33.76380059722692,1375.977601194454,1240.9223988055464
2017-12-21,HINDUNILVR,EQ,2017-12-21,1362.65,1365.0,1365.15,1345.1,1346.45,1348.45,1350.24,557871,753259232.0,25809,358001,64.17,12,2017,1176.5068755908255,-0.010420871096760044,Negative,0.08006283000005066,0.0032931341334866645,1315.446428571429,30.85502367952133,1377.1564759304715,1253.7363812123863
2017-12-22,HINDUNILVR,EQ,2017-12-22,1348.45,1341.3,1359.5,1341.3,1350.4,1356.5,1354.47,561400,760400728.5,35762,349208,62.2,12,2017,1177.0463891977467,0.0059698171975230965,Slight positive,0.08063940340908626,0.0033168496775631694,1321.7250000000004,29.502729665107328,1380.7304593302151,1262.7195406697856
2017-12-26,HINDUNILVR,EQ,2017-12-26,1356.5,1350.4,1353.9,1340.0,1348.0,1348.1,1347.23,913529,1230733171.2,20283,621059,67.98,12,2017,1177.8766519317076,-0.0061924069295983255,Slight negative,0.138170777155276,0.005683222820129279,1327.946428571429,24.46594543981171,1376.8783194510522,1279.0145376918056
2017-12-27,HINDUNILVR,EQ,2017-12-27,1348.1,1350.8,1364.0,1342.65,1349.1,1352.45,1356.7,569851,773117277.7,17363,299659,52.59,12,2017,1178.403623592964,0.003226763593205284,Slight positive,0.08202014069436822,0.0033736419878466913,1333.4357142857148,20.038419143194908,1373.5125525721046,1293.358875999325
2017-12-28,HINDUNILVR,EQ,2017-12-28,1352.45,1358.0,1382.8,1348.8,1351.45,1354.5,1361.14,2608574,3550646825.5,30065,1685072,64.6,12,2017,1180.8037908489227,0.0015157676808754685,Slight positive,0.4151098177103288,0.017074244188550993,1337.9035714285717,16.786377997169705,1371.476327422911,1304.3308154342324
2017-12-29,HINDUNILVR,EQ,2017-12-29,1354.5,1359.0,1374.9,1350.0,1362.25,1367.85,1366.33,799006,1091708127.0,23341,511548,64.02,12,2017,1181.5814289826453,0.00985603543743063,Slight positive,0.11945983453045703,0.004913606709538846,1340.8464285714288,18.21257452638847,1377.2715776242057,1304.4212795186518
2018-01-01,HINDUNILVR,EQ,2018-01-01,1367.85,1367.0,1367.0,1340.05,1345.0,1344.5,1348.38,746852,1007039281.0,16383,475067,63.61,1,2018,1182.212094811881,-0.017070585224988055,Negative,0.11093883436756563,0.004563122015357472,1342.3071428571432,17.57058136973463,1377.4483055966125,1307.1659801176738
2018-01-02,HINDUNILVR,EQ,2018-01-02,1344.5,1345.0,1349.8,1328.55,1340.0,1338.6,1336.39,695988,930110392.7,29566,470505,67.6,1,2018,1182.7742228056322,-0.004388248419486818,Slight or No change,0.10262859637459659,0.004221306363924382,1344.017857142857,15.741378680007436,1375.500614502872,1312.5350997828423
2018-01-03,HINDUNILVR,EQ,2018-01-03,1338.6,1344.7,1356.8,1335.0,1347.0,1350.35,1350.11,832810,1124388212.2,26785,541454,65.02,1,2018,1183.4918907510005,0.008777827581054831,Slight positive,0.12498278367158483,0.005140775950672932,1346.5392857142856,13.397002801600076,1373.3332913174856,1319.7452801110855
2018-01-04,HINDUNILVR,EQ,2018-01-04,1350.35,1350.1,1356.15,1341.45,1349.0,1352.25,1350.13,640189,864335495.05,25541,470266,73.46,1,2018,1184.0456383244684,0.0014070426185803786,Slight positive,0.09351207054552929,0.003846326583837976,1348.7285714285715,11.357066832290732,1371.4427050931529,1326.0144377639901
2018-01-05,HINDUNILVR,EQ,2018-01-05,1352.25,1351.0,1362.95,1348.25,1352.65,1356.55,1355.7,568451,770651233.05,17938,368125,64.76,1,2018,1184.5467892839467,0.0031798853762248225,Slight positive,0.08179140655646801,0.003364233724398942,1351.0142857142857,9.115528352378275,1369.2453424190423,1332.7832290095291
2018-01-08,HINDUNILVR,EQ,2018-01-08,1356.55,1348.6,1371.0,1348.6,1370.0,1368.4,1363.11,801796,1092939507.05,28669,536934,66.97,1,2018,1185.2970886610049,0.008735394935682539,Slight positive,0.11991566899098674,0.004932356034552575,1353.632142857143,8.391447274624255,1370.4150374063915,1336.8492483078944
2018-01-09,HINDUNILVR,EQ,2018-01-09,1368.4,1374.0,1375.9,1356.0,1361.35,1361.3,1364.12,708386,966326814.65,24175,489605,69.12,1,2018,1185.9293931373545,-0.005188541362174948,Slight negative,0.10465420054723008,0.00430462325694238,1354.4607142857144,8.544615456348309,1371.549945198411,1337.3714833730178
2018-01-10,HINDUNILVR,EQ,2018-01-10,1361.3,1361.35,1370.0,1355.0,1362.05,1365.8,1365.6,939525,1283014662.55,21615,597876,63.64,1,2018,1186.7823765059093,0.003305663703812467,Slight positive,0.1424180433330289,0.005857920831977631,1354.685714285714,8.814071541746213,1372.3138573692065,1337.0575712022217
2018-01-11,HINDUNILVR,EQ,2018-01-11,1365.8,1357.0,1382.9,1357.0,1377.95,1378.65,1372.85,629248,863861316.95,50412,347986,55.3,1,2018,1187.3898374866535,0.00940840533020948,Slight positive,0.09172451325783909,0.003772801004993814,1356.8428571428572,10.670589651778936,1378.1840364464151,1335.5016778392992
2018-01-12,HINDUNILVR,EQ,2018-01-12,1378.65,1380.8,1384.4,1357.0,1371.65,1374.0,1370.9,872539,1196160843.05,55432,557190,63.86,1,2018,1188.2055038238816,-0.0033728647590034466,Slight or No change,0.13147376836061178,0.00540776230675553,1358.0928571428572,11.61091756036437,1381.3146922635858,1334.8710220221285
2018-01-15,HINDUNILVR,EQ,2018-01-15,1374.0,1375.6,1375.6,1364.0,1367.1,1367.2,1368.37,1324592,1812531485.5,29577,1050008,79.27,1,2018,1189.3853950113808,-0.0049490538573507825,Slight or No change,0.20533087781790246,0.008445643532716575,1359.457142857143,11.467677941188107,1382.3924987395192,1336.5217869747669
2018-01-16,HINDUNILVR,EQ,2018-01-16,1367.2,1369.3,1389.5,1363.75,1385.55,1382.0,1378.87,896453,1236089037.1,41528,414063,46.19,1,2018,1190.2408629624986,0.010825043885313024,Positive,0.13538087419900163,0.005568468886819443,1361.5678571428573,12.728852856998754,1387.0255628568548,1336.1101514288598
2018-01-17,HINDUNILVR,EQ,2018-01-17,1382.0,1389.0,1391.0,1366.25,1375.85,1371.2,1374.9,1409691,1938177295.55,39219,826817,58.65,1,2018,1191.4959355140006,-0.00781476121562952,Slight negative,0.21923448239016718,0.009017524826388023,1362.7607142857144,12.797869092035882,1388.356452469786,1337.1649761016427
2018-01-18,HINDUNILVR,EQ,2018-01-18,1371.2,1400.0,1406.9,1350.6,1359.0,1356.95,1371.16,2465412,3380482998.8,74335,1005255,40.77,1,2018,1193.4788095174795,-0.010392357059509916,Negative,0.3917197915317067,0.01611216860876049,1361.9821428571431,12.795997077561907,1387.5741370122669,1336.3901487020194
2018-01-19,HINDUNILVR,EQ,2018-01-19,1356.95,1370.4,1372.85,1350.05,1363.4,1362.45,1358.95,1491194,2026451855.0,50332,1088995,73.03,1,2018,1194.6948226165864,0.004053207561074411,Slight positive,0.23255056699108248,0.009565240323375109,1363.264285714286,11.767514419136326,1386.7993145525586,1339.7292568760133
2018-01-22,HINDUNILVR,EQ,2018-01-22,1362.45,1363.0,1365.0,1346.45,1356.9,1355.1,1354.35,1014403,1373858237.95,50524,755117,74.44,1,2018,1195.4762694275976,-0.005394693383243498,Slight negative,0.15465172531709495,0.0063611150822923315,1364.4428571428575,9.762760035803026,1383.9683772144635,1344.9173370712515
2018-01-23,HINDUNILVR,EQ,2018-01-23,1355.1,1360.7,1372.35,1350.05,1370.0,1368.35,1359.79,1284895,1747183875.3,66923,851779,66.29,1,2018,1196.536488153014,0.009777876171500166,Slight positive,0.1988451213377418,0.00817887222265564,1365.7285714285717,8.912236926448976,1383.5530452814696,1347.9040975756739
2018-01-24,HINDUNILVR,EQ,2018-01-24,1368.35,1368.0,1372.0,1335.05,1364.1,1365.9,1350.64,1819330,2457252980.7,36855,1179310,64.82,1,2018,1197.9945471881356,-0.0017904775824897357,Slight or No change,0.28616192775824373,0.011770375991011325,1366.7035714285719,8.026936964568959,1382.7574453577097,1350.649697499434
2018-01-25,HINDUNILVR,EQ,2018-01-25,1365.9,1368.9,1378.0,1359.55,1370.25,1372.75,1371.15,2125894,2914917384.5,40884,1233347,58.02,1,2018,1199.7350273269126,0.005015008419357203,Slight positive,0.33624882222341673,0.013830543759294074,1367.8607142857147,7.607339031688923,1383.0753923490925,1352.646036222337
2018-01-29,HINDUNILVR,EQ,2018-01-29,1372.75,1370.0,1400.0,1367.2,1395.7,1397.3,1390.72,1406390,1955901617.05,44505,1071414,76.18,1,2018,1201.0282114962965,0.017883809870697487,Positive,0.2186951599693039,0.008995341485215866,1369.9250000000004,10.951128322628135,1391.8272566452567,1348.022743354744
2018-01-30,HINDUNILVR,EQ,2018-01-30,1397.3,1397.3,1410.0,1390.1,1400.05,1400.25,1398.81,1310365,1832946368.95,52342,968350,73.9,1,2018,1202.2358395528524,0.0021112144850783388,Slight positive,0.20300644883225505,0.00835003541552291,1372.7071428571433,13.28939509451951,1399.2859330461822,1346.1283526681043
